Date,AAPL,AMZN,GOOGL,JNJ,JPM,META,MSFT,NVDA,PG,XOM
8/25/2017,37.30381393,47.26300049,46.17611313,104.6736984,73.0686264,165.1662598,66.63970947,4.047064304,74.29022217,52.71973419
8/28/2017,37.67950821,47.30099869,46.05849457,104.7213898,72.83803558,166.079895,66.64886475,4.075724125,74.25811768,52.5479393
8/29/2017,38.01553345,47.70299911,46.43664169,105.0949936,72.44042969,166.8842621,66.85018921,4.06905365,74.13764954,52.53419113
8/30/2017,38.11822128,48.37950134,46.82767868,104.188797,72.6074295,168.7412872,67.72872162,4.093266487,73.77627563,52.29368591
8/31/2017,38.26988983,49.02999878,47.40383148,105.2221756,72.27342987,170.7770844,68.42421722,4.186159134,74.0974884,52.45173264
9/1/2017,38.28155136,48.91249847,47.24255371,104.1569901,72.91753387,170.8267365,67.66464233,4.211359024,74.30626678,52.61664963
9/5/2017,37.82185364,48.26350021,46.72099304,103.258728,71.17610168,169.5357361,67.3626709,4.098947525,74.4588623,53.03582764
9/6/2017,37.78217316,48.38999939,46.74778748,103.8708572,71.65320587,170.8962555,67.17049408,4.096477032,74.4588623,54.13529968
9/7/2017,37.63050842,48.9734993,47.13833618,105.0791016,70.39683533,172.0084686,68.03071594,4.115501404,74.65961456,54.30707932
9/8/2017,37.01678467,48.29499817,46.71751404,104.1172714,70.30934906,169.7641449,67.70126343,4.044099331,74.5552063,54.16279602
9/11/2017,37.68650436,48.89799881,46.81081009,105.8898926,71.39875031,172.306366,68.41507721,4.175289154,75.47872162,54.45827866
9/12/2017,37.53715515,49.12900162,46.97755051,105.4288712,72.27342987,171.7602234,68.34185791,4.190358162,75.09326935,54.6300621
9/13/2017,37.25481033,49.97999954,47.16562653,105.2857742,72.48017883,171.8495789,68.82685089,4.209136009,75.12537384,54.81560516
9/14/2017,36.93510818,49.61050034,46.65399933,106.6609497,72.33705139,169.7740784,68.42421722,4.185171604,75.12537384,55.03549957
9/15/2017,37.30846786,49.33950043,46.41381454,106.8755798,72.85392761,170.4493713,68.91838074,4.449771404,74.90053558,55.02175522
9/18/2017,37.02611542,48.70949936,46.13888931,107.6148911,73.88764954,168.8306274,68.7811203,4.633582115,74.80417633,55.03549957
9/19/2017,37.04012299,48.49300003,46.49172211,107.4877014,74.69873047,171.3232574,69.0373764,4.628641605,75.62327576,55.12483215
9/20/2017,36.41939545,48.66049957,47.02171707,105.89785,75.22354126,170.9756622,68.57977295,4.591335773,75.80797577,55.35160828
9/21/2017,35.79401398,48.23249817,47.02221298,104.729332,75.56546783,169.9230347,67.91175842,4.465829372,74.39463043,54.8980751
9/22/2017,35.44397354,47.75500107,46.80931854,104.4431686,75.40641785,169.3569946,68.0947876,4.422346115,74.0734024,54.91867065
9/25/2017,35.13128662,46.98949814,46.36368942,104.2683029,74.84185791,161.7401886,67.04236603,4.224700451,74.4588623,55.64708328
9/26/2017,35.73567581,46.93000031,46.52000046,104.0854797,74.50786591,163.0708923,67.04236603,4.248416901,74.40266418,55.58523178
9/27/2017,35.99003601,47.54349899,47.63508224,103.1394882,75.68473053,166.5168152,67.5823288,4.341560364,72.97320557,55.95630264
9/28/2017,35.76833725,47.81999969,47.8787384,102.916954,75.84378052,167.5595398,67.60058594,4.340322971,72.98928833,56.47856522
9/29/2017,35.96435165,48.06750107,48.32089996,103.3461914,75.94715881,169.6846924,68.16799164,4.416665554,73.06154633,56.33426285
10/2/2017,35.89201736,47.95949936,48.01073837,104.3080292,77.00473022,168.2944183,68.27778625,4.422346115,73.69593811,56.09375763
10/3/2017,36.04836273,47.85499954,48.23951721,105.0075531,77.41027069,168.7809906,67.9575119,4.43148756,73.97701263,56.18307877
10/4/2017,35.81502533,48.27249908,47.97650146,105.6355209,76.62304688,167.2516785,68.35102844,4.468546867,74.21794891,56.20368195
10/5/2017,36.2607193,49.04249954,48.89010239,105.8740005,77.65480804,170.0521393,69.52238464,4.46607542,73.90477753,56.36172485
10/6/2017,36.23971558,49.47900009,49.30943298,105.89785,77.5188446,171.0352478,69.54984283,4.479170799,74.14566803,56.14870834
10/9/2017,36.36572647,49.54949951,49.24343491,106.0807037,77.11094666,171.3033905,69.81520844,4.580218315,73.97701263,56.36862183
10/10/2017,36.37972641,49.36000061,49.01961899,106.438385,77.68681335,170.399704,69.81520844,4.667677879,73.57550812,56.52666473
10/11/2017,36.53141022,49.75,49.90542603,108.6244125,77.45484924,171.5417328,69.93418884,4.717336655,73.44701385,56.76031494
10/12/2017,36.4030571,50.04650116,49.90542603,108.7674713,76.77500153,171.3530426,70.57476807,4.719559193,74.00112915,56.64348602
10/13/2017,36.63407898,50.14699936,50.0155983,108.449501,76.67103577,172.5348053,70.91337585,4.807510853,74.7158432,56.62972641
10/16/2017,37.30846786,50.31700134,50.08903885,108.2030869,78.25466919,173.3093719,71.05979919,4.890029907,74.79613495,56.90460587
10/17/2017,37.44615173,50.45650101,50.17092133,111.9152908,78.07872009,174.8883514,71.00485992,4.885581017,74.52310181,57.0076828
10/18/2017,37.28047943,49.84999847,50.25727463,111.8278809,78.37464142,174.8089142,71.0231781,4.881383419,74.49901581,56.87023926
10/19/2017,36.39839172,49.33050156,49.71635437,112.9089661,78.47064209,173.3491058,71.29772186,4.886817455,74.10257721,56.85649872
10/20/2017,36.46140671,49.14550018,49.87664795,113.1950989,79.59038544,173.7661896,72.12133026,4.864582539,71.40027618,57.11075974
10/23/2017,36.44274139,48.31499863,48.90746689,114.164917,79.454422,170.0819092,72.13964844,4.857664108,70.63166046,57.20008087
10/24/2017,36.65975571,48.79499817,49.05386353,112.5909882,80.71812439,170.6082306,72.16712189,4.908557892,70.37277222,57.35812378
10/25/2017,36.49875259,48.64550018,49.20124817,113.1632919,80.79810333,169.4165649,71.95661926,4.784533978,70.27571106,57.15198898
10/26/2017,36.73210144,48.62149811,49.19926453,112.7261429,81.37400055,169.4463654,72.07559967,4.83468771,70.79347992,57.35812378
10/27/2017,38.04820633,55.04750061,51.29592514,112.7022781,81.39798737,176.6460724,76.69698334,4.987123013,70.42131042,57.52305984
10/30/2017,38.90460968,55.54249954,51.26912308,111.2873611,81.11006165,178.6222687,76.77017975,5.036039352,69.79833984,57.40624619
10/31/2017,39.4459877,55.26399994,51.26465607,110.8183594,80.47019196,178.8109741,76.12044525,5.109417439,69.85495758,57.27568054
11/1/2017,38.94428635,55.18399811,51.73907471,111.2714386,80.71812439,181.3929138,76.12044525,5.119053364,70.29993439,57.63299561
11/2/2017,39.22896576,54.71099854,51.75743484,111.2317123,81.25399017,177.6788635,76.91661835,5.08792448,69.99249268,57.39935684
11/3/2017,40.25338745,55.58000183,52.10580444,111.3509521,81.11006165,177.6788635,76.99898529,5.155863762,70.04914093,57.15885925
11/6/2017,40.66176224,56.03300095,51.74304581,111.0965652,80.60614777,178.920166,77.30097198,5.179086685,69.62032318,57.55054092
11/7/2017,40.79243851,56.15850067,52.22489929,111.104538,78.98253632,178.9996338,77.11795044,5.238381863,70.37277222,57.43373489
11/8/2017,41.12612152,56.64400101,52.51768875,112.3366394,78.09473419,178.3144379,77.38335419,5.16747427,70.8582077,57.35812378
11/9/2017,41.04212952,56.45650101,51.99315643,111.5655594,78.08670807,178.0562439,76.95320892,5.072605133,71.02003479,57.70171356
11/10/2017,40.90628815,56.26750183,51.81599426,110.9375687,77.99073029,177.2220612,76.75191498,5.339921951,71.32745361,57.52139664
11/13/2017,40.74235535,56.45849991,51.66960144,111.0965652,78.27066803,177.529892,76.80680084,5.253204823,72.00708771,57.48672867
11/14/2017,40.12643814,56.84199905,51.69143677,110.8819275,77.79878235,176.8347931,76.91661835,5.291499138,71.90189362,57.03591919
11/15/2017,39.59716034,56.33449936,51.4318924,110.5719223,78.53462982,176.7155914,76.31881714,5.18773365,71.38410187,56.32159042
11/16/2017,40.07022476,56.86449814,52.03037262,110.3891068,78.75856018,178.3442078,76.52111816,5.228004456,72.20935822,55.8707962
11/17/2017,39.8477478,56.49399948,51.4060936,109.6975555,78.49462891,177.7582855,75.78533936,5.221827984,71.5459137,55.64885712
11/20/2017,39.80792999,56.31549835,51.34505081,109.6418686,79.19046783,177.5001068,75.90493011,5.289028645,71.41648102,55.86388016
11/21/2017,40.54798508,56.97449875,52.12118149,109.9677887,79.12650299,180.5984802,76.99939728,5.337698936,71.78057098,56.08578873
11/22/2017,40.97420883,57.80799866,52.20158768,109.1331558,78.89453125,179.6153412,76.43837738,5.313716888,71.46501923,56.24530792
11/24/2017,40.97655106,59.29999924,52.42985535,109.7054901,78.63858032,181.5120697,76.57631683,5.363903999,71.56209564,56.46724701
11/27/2017,40.77044678,59.79150009,53.19854736,110.4492569,78.32666779,181.7603607,77.13735962,5.294185638,71.97470856,56.25223923
11/28/2017,40.53157806,59.68000031,52.76581573,111.9848633,81.07006073,181.1545715,78.06626129,5.209386826,72.33071136,56.64064407
11/29/2017,39.69083405,58.06349945,51.48003387,111.8168869,82.96564484,173.9151611,76.64987946,4.856093407,72.31452179,57.05674362
11/30/2017,40.24587631,58.83750153,51.4199791,111.4330139,83.5974884,175.9509125,77.41326904,4.962156773,72.80804443,57.76414871
12/1/2017,40.05852127,58.11750031,50.86914825,111.9528732,83.81345367,173.8853912,77.49604797,4.887247086,73.1074295,57.8820343
12/4/2017,39.76577377,56.69749832,50.21409225,111.177063,85.54106903,170.2805634,74.57130432,4.614798546,73.95693207,57.95832825
12/5/2017,39.72830582,57.07849884,50.5976944,111.7049408,84.55729675,171.6311035,75.0403595,4.641499996,73.94884491,57.48672867
12/6/2017,39.58075714,57.61750031,51.2487793,112.8165894,83.92542267,174.8386688,76.13485718,4.679078579,73.8274765,57.0636673
12/7/2017,39.65335846,57.98949814,51.83683395,111.9768295,83.67749023,178.8903809,75.86811829,4.746572495,72.89704895,57.25094223
12/8/2017,39.66508102,58.09999847,52.07553101,112.4406891,84.72524261,177.7582855,77.40406799,4.734210968,73.11550903,57.32722092
12/11/2017,40.43790436,58.44599915,52.2040596,112.8805389,84.47728729,177.7980194,78.38817596,4.812582493,73.00222778,57.58381653
12/12/2017,40.21074295,58.25400162,52.04525375,114.0482712,85.46107483,175.7324677,78.71009064,4.718140125,72.69480896,57.39656067
12/13/2017,40.34423065,58.20650101,52.17528152,114.2801895,84.38933563,177.0631561,78.49855042,4.602930546,73.52812958,57.64624786
12/14/2017,40.33252335,58.71300125,52.47700119,113.2884598,83.70947266,177.1525269,77.89154053,4.610100269,73.62522125,57.4936409
12/15/2017,40.74235535,58.95700073,53.19804764,113.9362946,84.89320374,178.9301147,79.87812805,4.735940933,74.34528351,57.58381653
12/18/2017,41.31612778,59.52899933,53.84764862,113.4084396,85.54907227,179.5656891,79.44587708,4.892685413,74.33717346,57.52139664
12/19/2017,40.87583542,59.36899948,53.58412933,113.3924332,85.18914795,178.2647705,78.9400177,4.84843111,74.17536926,57.17464447
12/20/2017,40.83135605,58.88100052,53.27546692,112.8965607,84.89320374,176.6560059,78.65488434,4.865489006,74.05400848,57.47286224
12/21/2017,40.98591995,58.73799896,53.14097977,112.8165894,86.24490356,176.2190399,78.63650513,4.842992783,74.16729736,58.1525116
12/22/2017,40.98591995,58.41799927,53.04223251,112.0648041,85.94099426,175.9707794,78.64569855,4.827661991,74.5394516,58.23575211
12/26/2017,39.94610214,58.83800125,52.8928566,112.0408173,85.59706116,174.769165,78.54453278,4.881313324,74.82263184,58.24266815
12/27/2017,39.95313263,59.11299896,52.61247635,112.4247208,85.75704956,176.3878632,78.82963562,4.874637127,74.51521301,58.18719864
12/28/2017,40.06554413,59.30500031,52.40156555,112.4167099,86.21290588,176.685791,78.83885956,4.88032341,74.49094391,58.270401
12/29/2017,39.63228989,58.4734993,52.27502441,111.7449188,85.5330658,175.2359161,78.67328644,4.783903599,74.33717346,58.00688171
1/2/2018,40.34188843,59.45050049,53.25809479,111.3529968,86.34091187,180.161499,79.05036163,4.928532124,73.34204865,58.97087479
1/3/2018,40.33486557,60.20999908,54.16673279,112.4167099,86.42886353,183.3889618,79.41827393,5.252898216,73.25305176,60.12906265
1/4/2018,40.52222824,60.47949982,54.37713623,112.4087296,87.66702271,183.0513458,80.11727142,5.280587673,73.77085876,60.21231461
1/5/2018,40.98357773,61.45700073,55.09819031,113.3364792,87.1042099,185.5538483,81.11057281,5.32533741,73.8194046,60.16377258
1/8/2018,40.83135605,62.34349823,55.29271698,113.4804306,87.23286438,186.9739227,81.19335175,5.488510132,74.20776367,60.43423843
1/9/2018,40.8266716,62.63499832,55.22225952,115.2798843,87.67504883,186.5667572,81.13815308,5.487025738,73.66567993,60.17762375
1/10/2018,40.81730652,62.71649933,55.09075165,115.1439667,88.63983154,186.536972,80.77027893,5.530043602,73.19641113,59.69909668
1/11/2018,41.04915619,63.83399963,55.18553925,115.7997894,89.11417389,186.4674683,81.0093689,5.539933681,72.93752289,60.28861618
1/12/2018,41.47303391,65.26000214,56.10856247,116.5755463,90.58551788,178.1257172,82.40737915,5.512738228,72.50061035,60.69778061
1/16/2018,41.26226425,65.24299622,56.11104202,117.4553375,90.26390076,177.1525269,81.25771332,5.441782951,72.99414825,60.31631088
1/17/2018,41.94375229,64.75,56.52788925,117.5512772,90.84276581,176.3680267,82.90403748,5.555753708,73.78703308,61.03066254
1/18/2018,41.98121643,64.66600037,56.37256241,117.5033188,91.05986023,178.5527496,82.86724091,5.54883337,73.518013,60.63532639
1/19/2018,41.79388046,64.72899628,56.74624252,117.8552322,90.8588562,180.0324097,82.77526093,5.689014435,74.24356842,60.44117355
1/22/2018,41.45196533,66.3655014,57.77149582,118.4790497,91.92015076,184.0841064,84.25602722,5.77752161,74.91207123,61.20404053
1/23/2018,41.4613266,68.1269989,58.36748886,113.4324265,91.82364655,188.0365143,84.5227356,5.906575203,72.59680176,61.23871994
1/24/2018,40.80090332,67.87550354,58.12531662,113.6243973,92.99745178,185.2559509,84.44917297,5.829686165,71.99351501,61.39825058
1/25/2018,40.07256699,68.89749908,58.66374969,115.4878845,93.02159882,186.1794891,84.91822052,5.843283176,72.01795959,61.28726578
1/26/2018,40.16624451,70.10250092,58.93272018,116.2316513,93.52005005,188.6819916,86.50934601,6.015850544,71.52068329,61.7242012
1/29/2018,39.33485794,70.88400269,58.8791275,114.9120331,93.42357635,184.6899109,86.38059235,6.102876186,70.81143951,61.03760147
1/30/2018,39.10301971,71.89099884,58.4270401,113.912323,92.54724884,185.8219604,85.29528809,6.000770092,70.88478088,60.18457031
1/31/2018,39.21073532,72.54450226,58.66772079,110.5212555,92.99745178,185.5935822,87.38309479,6.076917648,70.38748932,60.5451889
2/1/2018,39.29271698,69.5,58.63645935,111.9848633,93.96224976,191.7505493,86.69329834,5.945886135,69.98803711,61.77271652
2/2/2018,37.58780289,71.49749756,55.54035187,110.113327,91.87992096,188.9600677,84.41236115,5.773315907,68.68367004,58.62412262
2/5/2018,36.64868546,69.5,52.72115707,104.2829819,87.47406769,180.0026245,80.93582916,5.283307552,66.08304596,55.2882309
2/6/2018,38.18030548,72.14199829,53.814888,105.4346771,90.13526917,184.0245209,83.99849701,5.577019215,67.15914917,54.33810425
2/7/2018,37.36297989,70.83899689,52.37477493,105.1067581,90.74630737,178.9301147,82.41656494,5.656623363,66.71894073,53.36022568
2/8/2018,36.33486557,67.52500153,50.0076561,101.0598831,86.73439026,170.3897705,78.18582916,5.37774992,65.39824677,52.75685883
2/9/2018,36.77930069,66.98000336,51.9211998,103.5951691,88.47102356,174.8883514,81.10137177,5.737718105,65.15367126,53.09315109
2/12/2018,38.26072311,69.31150055,52.3325882,104.1870193,89.8378067,175.1862793,81.97509766,5.637590408,66.30316925,53.54154968
2/13/2018,38.64400864,70.72550201,52.31175232,103.9390869,90.39254761,171.9488678,82.61893463,5.751316071,66.44174194,53.45748138
2/14/2018,39.35650253,72.55249786,53.2327919,103.7071304,92.48291016,178.2746887,83.91256714,5.96862936,65.77326965,53.569561
2/15/2018,40.67803192,73.08799744,54.15879059,104.9547882,92.86882782,178.7116547,85.62206268,6.094223976,67.18361664,53.39441681
2/16/2018,40.54634094,72.43450165,54.36423874,106.4903641,92.20153046,176.1296692,85.01220703,6.028459549,67.33850098,53.62561798
2/20/2018,40.4099617,73.41750336,54.76570892,104.6668625,92.22563171,174.7890472,85.67751312,6.158009052,66.3113327,53.07213211
2/21/2018,40.22654343,74.14600372,55.26989746,103.8991013,92.61155701,176.6758881,84.5409317,5.970854759,65.41455841,52.46960831
2/22/2018,40.56280518,74.26699829,55.07883835,103.8991013,92.44271088,177.7483826,84.76268768,5.990398884,65.90371704,53.1492157
2/23/2018,41.2682457,75,55.98152542,105.5866241,94.31603241,182.0185547,86.91571808,6.083908558,66.07489777,54.31922913
2/26/2018,42.08420181,76.09750366,56.75616455,106.3029938,95.48982239,183.6471558,88.1724472,6.099989414,66.54773712,55.23705673
2/27/2018,41.94781494,75.59899902,55.45648575,105.9810181,94.35622406,180.2012329,87.04509735,6.087126255,65.65912628,54.29821777
2/28/2018,41.88432693,75.62249756,54.78208542,104.5402679,92.86079407,177.0830231,86.64775085,5.986686707,64.01235199,53.06511688
3/1/2018,41.15067673,74.67250061,53.16876984,102.4474945,91.19652557,174.7195435,85.79762268,5.74450016,64.15907288,52.68679047
3/2/2018,41.43519974,75.01249695,53.80050278,103.6870575,91.10812378,175.3948059,85.98245239,5.851615906,64.8112793,52.93199921
3/5/2018,41.57863998,76.18049622,54.32751465,104.4678192,92.50702667,179.1486053,86.52761078,5.82959938,65.45529938,53.43645859
3/6/2018,41.54335785,76.88200378,54.63220978,103.2041168,92.58744049,178.5328979,86.23191071,5.990646839,65.23519897,53.37339783
3/7/2018,41.15771484,77.25,55.3339119,103.8641434,92.24171448,182.4356384,86.73091888,5.982729435,64.53411102,52.02820206
3/8/2018,41.60684967,77.59300232,56.04553604,106.2949448,92.24976349,181.075119,87.25761414,5.966402054,65.19443512,51.93011856
3/9/2018,42.32169724,78.94450378,57.60673523,107.6954575,94.90293884,183.9450836,89.20736694,6.069066525,65.45529938,52.23838806
3/12/2018,42.73085022,79.91950226,57.85933685,106.7537155,94.59741211,183.4783478,89.41988373,6.178658009,65.10475159,52.71480179
3/13/2018,42.31934738,79.40899658,56.56808472,108.1381607,93.46376038,180.6183319,87.239151,6.127944946,64.9906311,52.21738052
3/14/2018,41.95957565,79.55000305,57.01372528,106.5042267,92.41858673,182.9123077,86.72163391,6.153425694,64.40365601,51.5657959
3/15/2018,42.00895309,79.11599731,57.0990715,107.0998383,92.6517334,182.5845795,87.02658844,6.168268681,64.13463593,52.14029694
3/16/2018,41.86081696,78.58399963,56.29564285,107.5988541,92.81254578,183.8060303,87.41470337,6.196469307,64.3792038,52.63072586
3/19/2018,41.22121811,77.24649811,54.59102631,104.8300171,92.08091736,171.3629761,85.8345871,5.961950302,64.12649536,51.95113754
3/20/2018,41.20711136,79.32550049,54.37913132,105.6107712,92.16934204,166.9835663,86.05633545,6.174205303,63.8411293,51.83903885
3/21/2018,40.27357483,79.09300232,54.28980255,105.5946808,92.24976349,168.2149353,85.45573425,6.148972511,62.80579376,52.57470322
3/22/2018,39.70452118,77.2460022,52.2626152,102.5280151,88.39863586,163.7461853,82.97003174,5.98297739,62.29221725,51.49573135
3/23/2018,38.78508377,74.77799988,50.94259262,100.6928406,86.03491211,158.2843323,80.55831146,5.763300896,61.88458252,51.06835556
3/26/2018,40.62629318,77.79299927,52.30925751,102.5360489,88.6880722,158.9496918,86.65700531,6.048039436,62.29221725,51.846035
3/27/2018,39.5845871,74.85250092,49.96944046,102.3911819,86.96753693,151.1640778,82.67435455,5.578999043,63.4172287,51.63584518
3/28/2018,39.14721298,71.57099915,49.88210297,102.5843658,86.83086395,151.9684753,82.60043335,5.475840569,64.27324677,51.01229477
3/29/2018,39.45291519,72.36699677,51.46812057,103.1477814,88.41471863,158.6815491,84.33764648,5.729160786,64.63191223,52.27342224
4/2/2018,39.19425201,68.59950256,50.25181198,100.2581863,86.71025848,154.3120728,81.79651642,5.468419075,63.09928894,51.29955673
4/3/2018,39.59634781,69.60250092,50.5520401,103.3087692,87.900177,155.0270844,82.89612579,5.574793816,63.96343994,52.56066132
4/4/2018,40.35352707,70.52850342,51.0994072,104.9668427,89.23480988,154.0241089,85.31712341,5.596812725,64.44442749,52.45559311
4/5/2018,40.63335037,72.58750153,51.2448082,105.2083282,90.40649414,158.2346649,85.36332703,5.476582527,64.24060822,53.26129913
4/6/2018,39.59400558,70.2614975,50.11882019,103.1075439,88.15198517,156.1095276,83.37662506,5.300196648,63.93897629,52.45559311
4/9/2018,39.98669815,70.30400085,50.62201691,104.2182846,89.21055603,156.8344574,83.87560272,5.328894615,63.71885681,52.45559311
4/10/2018,40.73916626,71.81099701,51.43635941,104.8380508,90.91555786,163.8951111,85.82534027,5.638124943,63.89008331,53.99695206
4/11/2018,40.54869843,71.35250092,50.86864853,104.3390198,89.38833618,165.1662598,84.88282013,5.596812725,63.80854034,54.24917221
4/12/2018,40.948452,72.42500305,51.47556686,104.9829407,91.61051941,162.7332611,86.47219086,5.80362463,63.4172287,54.10205078
4/13/2018,41.08718109,71.53949738,51.41352844,105.1358566,89.12976074,163.3787537,86.01016998,5.726933479,63.89008331,54.53643799
4/16/2018,41.34349823,72.07499695,51.91276169,106.0534744,89.05701447,163.686615,87.01735687,5.726687431,64.08572388,55.02685928
4/17/2018,41.91255188,75.1914978,53.56329346,105.0714874,89.05701447,167.490036,88.7730484,5.876355171,63.93897629,54.87973404
4/18/2018,41.81848526,76.39199829,53.3662796,102.8016663,88.33783722,165.2059937,89.11496735,5.847411156,63.75146103,55.50329208
4/19/2018,40.63335037,77.84549713,54.06400681,102.664856,90.27719116,166.9338989,88.81003571,5.666078568,61.66737366,55.64341736
4/20/2018,38.96850967,76.37449646,53.46205521,101.9484863,90.07518768,165.1265259,87.78431702,5.657915592,60.72117233,55.34916687
4/23/2018,38.85564804,75.89299774,53.28787231,102.0853043,89.63882446,164.6895752,88.10773468,5.53842926,60.06295776,55.7485199
4/24/2018,38.31480408,73.00450134,50.74855804,101.5701752,89.2186203,158.5822754,86.04712677,5.472130299,59.65156174,54.89375687
4/25/2018,38.4817543,73.00849915,50.76593018,102.0289688,88.87924957,158.5822754,85.29865265,5.359818459,59.48700714,55.69946289
4/26/2018,38.61577988,75.89800262,51.77430344,103.03508,88.96813965,172.9519043,87.10053253,5.571577549,59.85725021,56.65232849
4/27/2018,38.16902161,78.6309967,51.18575668,103.2443695,88.40248871,172.3858185,88.54204559,5.59903717,59.9066124,54.50140381
4/30/2018,38.8603363,78.3065033,50.54708099,101.8116608,87.90148163,170.8068848,86.41674805,5.563661098,59.51990128,54.4733696
5/1/2018,39.76330948,79.11299896,51.64726639,101.4253006,87.90148163,172.6539764,87.78431702,5.619075775,59.2072525,53.91287994
5/2/2018,41.5198555,78.48400116,50.91778183,99.40501404,87.20655823,174.8486481,86.40750885,5.598542213,58.3680191,53.80777359
5/3/2018,41.59509277,78.60399628,50.93018723,99.02669525,86.65706635,172.8128662,86.92497253,5.763794422,58.71357346,53.62561798
5/4/2018,43.22701263,79.04750061,52.15592194,99.96037292,87.61865234,175.3848877,87.93218994,5.913957119,59.59396362,53.87785721
5/7/2018,43.53976822,80.00700378,52.57575226,99.47743988,88.37825012,176.7354431,88.91165924,6.151941299,59.22370529,54.46634674
5/8/2018,43.74904633,79.61949921,52.53258133,98.68862152,89.68731689,177.6788635,88.53279877,6.194489956,58.77940369,54.71159744
5/9/2018,44.05707932,80.40000153,54.03919983,99.41307068,91.64283752,181.3929138,89.57697296,6.327582359,59.54460144,56.00073624
5/10/2018,44.6872673,80.45400238,54.85898972,100.8940659,92.35392761,184.2429962,90.47330475,6.4351964,60.18637466,57.25484467
5/11/2018,44.51732254,80.14550018,54.75528336,102.4153366,92.00645447,185.6928711,90.27922058,6.296659946,60.36738968,57.52377701
5/14/2018,44.41344452,80.07700348,54.91507721,101.4655609,92.03877258,185.3452911,90.58418274,6.317192554,60.29329681,57.91302872
5/15/2018,44.00980759,78.80599976,53.83672714,100.71698,91.33576202,183.0414124,89.92812347,6.074756622,60.02179718,57.88471603
5/16/2018,44.42053223,79.36399841,53.79801178,100.8940659,91.58626556,181.9291687,90.16010284,6.085889339,60.49900818,58.04748535
5/17/2018,44.13963699,79.08799744,53.65757751,99.6867218,91.27920532,182.4852753,89.25992584,6.127944946,60.85282516,57.94839859
5/18/2018,43.97912216,78.71849823,53.08093643,100.0006256,89.8004303,181.4127655,89.42695618,6.084156036,60.43319321,57.53793716
5/21/2018,44.29070663,79.27300262,53.79405212,99.58208466,90.62467957,183.2102203,90.57775879,6.04210186,60.93508911,58.23150253
5/22/2018,44.17975998,79.06999969,53.3623085,98.93011475,91.31960297,182.5250092,90.48493958,6.004005909,60.91041946,57.77855301
5/23/2018,44.46303558,80.09300232,53.89081955,99.36475372,90.89940643,185.6034851,91.56150055,6.12752533,61.03383255,58.13948441
5/24/2018,44.41344452,80.15350342,53.86550903,98.39888763,89.88126373,184.640213,91.23665619,6.131238937,60.69651031,56.80897522
5/25/2018,44.5149498,80.50749969,53.79751968,98.49620819,89.4206543,183.6372223,91.28308105,6.170596123,61.14079285,55.70493698
5/29/2018,44.3544426,80.64350128,53.00302124,96.81769562,85.59849548,184.4515686,90.95825195,6.153516769,60.92686081,55.49969101
5/30/2018,44.2600174,81.24449921,53.4695015,98.09072113,87.55401611,186.3681488,91.83062744,6.262433529,61.61802292,57.67947388
5/31/2018,44.11130142,81.48100281,54.58755493,96.99607849,86.47120667,190.449646,91.72853088,6.242629528,60.20281219,57.49546051
6/1/2018,44.90680695,82.07700348,56.32443237,98.32588959,87.59442139,192.6443176,93.53821564,6.37704277,60.43319321,57.91302872
6/4/2018,45.28213882,83.2634964,57.21966553,98.88539124,87.63482666,191.93927,94.35492706,6.556012154,61.03383255,57.30438232
6/5/2018,45.63148499,84.81749725,57.1194191,98.50428772,87.14190674,191.6016083,94.83751678,6.561457634,60.86104965,57.09914017
6/6/2018,45.78964233,84.78749847,56.91744614,99.56652832,89.1782074,190.0126953,95.11591339,6.563438892,61.17372131,58.07581329
6/7/2018,45.66690063,84.46499634,56.29564285,100.0043945,89.53379059,186.8746185,93.62176514,6.507741928,62.33381271,58.65613937
6/8/2018,45.25143814,84.19950104,56.21078873,100.596344,89.78427124,187.7882385,94.31778717,6.49239397,63.50216675,59.16570282
6/11/2018,45.14049911,84.45600128,56.6172142,99.46112823,89.5580368,190.2113037,93.77952576,6.451303482,63.79014206,58.81184387
6/12/2018,45.38834763,84.9375,56.97898865,99.36380768,89.04085541,191.0653534,94.02081299,6.499820709,63.55155945,58.33057022
6/13/2018,45.01538849,85.24299622,56.78246307,99.4367981,88.86308289,191.0752869,93.59390259,6.495365143,62.91799164,57.68655777
6/14/2018,45.03899765,86.19300079,57.57051849,99.25839233,87.29542542,195.4447632,94.12290955,6.607003689,62.52306366,57.95550537
6/15/2018,44.57632828,85.79850006,57.52882767,99.42056274,87.19039154,194.4914093,92.92571259,6.566159725,63.66671753,57.08501434
6/18/2018,44.55272675,86.1894989,58.73521805,98.37456512,87.41663361,196.9343414,93.60319519,6.561953545,62.39963913,57.19822693
6/19/2018,43.83275986,86.73899841,58.4925499,99.38813019,86.90755463,196.1200562,93.60319519,6.440165043,62.80282211,57.11330032
6/20/2018,44.02396393,87.5039978,58.75952911,98.95838928,86.89949036,200.5987549,94.54051971,6.493137836,62.40786362,56.93638611
6/21/2018,43.77846527,86.51100159,58.03351593,98.47996521,86.87524414,200.1022186,93.86305237,6.364417553,62.89330292,56.39850616
6/22/2018,43.65099716,85.78350067,58.02607346,99.60704803,85.45305634,200.3405609,93.18558502,6.211935997,63.70785522,57.59454346
6/25/2018,43.00185013,83.15750122,56.53682327,99.40435791,84.6772995,194.9879608,91.31092072,5.919099808,64.00408173,56.43386841
